id,name,type,region,city,matched_on,status
"e8a409e6-5891-4fe6-8616-1f0561d86892","Zegie Peninsula Forest (Vervet Monkeys & Birds)","city_only","Amhara","Bahir Dar Special Zone","lake-tana","RESOLVED"
"e90392a8-2d5f-4483-9955-18a916528b95","Haile Resort Spa & Wellness Center","both","Sidama","Hawassa","hawassa","RESOLVED"
"ea95cafa-c224-4b52-99de-4e124eca5483","Lake Langano Deserted Beaches Night-Sky Point","city_only","Oromia","Langano","langano","RESOLVED"
"eb1d0d9e-7b02-4cf7-af59-450813aa3f3a","Melka Kunture Open Air Sacred Sites","both","Oromia","Melka Awash","melka kunture","RESOLVED"
"eb2e3e36-5bf3-452c-95b0-ab1937262da7","Debre Markos City Grounds","both","Amhara","Debre Markos","debre markos","RESOLVED"
"eba7e017-0af8-439a-a338-fb1f39de4e66","Gonderine Tejbet Route","both","Amhara","Gonder","gonder","RESOLVED"
"ebf1a4c1-7721-498d-891d-f315b78f02a6","Great Rift Valley Wall Paragliding","city_only","Oromia","Arsi Negelle","rift-valley","RESOLVED"
"ebf571b4-02ac-4d05-a9e4-03240d95c05b","Menelik II Referral Hospital & Eye Center","both","Addis Ababa","Addis Ketema","menelik ii","RESOLVED"
"ec0b4b39-c066-45e2-8866-0df91f8f5703","Adama General Hospital & Medical College","both","Oromia","Adama","adama","RESOLVED"
"ec45b60c-8984-4721-8ae2-fa2cb42338ac","Addis Ababa University Main Campus & Libraries","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"ed02e462-6e16-418e-b34d-c2cedcf84deb","Edna Mall & Medhanealem Shopping Zone","both","Addis Ababa","Bole","edna mall","RESOLVED"
"ed96b619-8ac4-46dc-81ae-868b541e5960","Silte Cultural Heritage Zone","both","Central Ethiopia Regional State","Worabe","worabe","RESOLVED"
"edc5f20c-be22-4100-9eef-7812f6d79f01","Lake Langano Eco-Resorts Area","both","Oromia","Langano","lake langano","RESOLVED"
"ee082331-2520-4e5d-8ab7-d51a399353e5","Gorgora Debre Sina Maryam Church","both","Amhara","Gorgora","gorgora","RESOLVED"
"ee72cb82-67ef-47c7-8a66-898521f72dea","Abuna Yemata Guh Cliffside Church","both","Tigray","Halah Gheralta","abuna yemata","RESOLVED"
"eec44c92-342d-447e-bb7e-05e6363f86b9","Great Ethiopian Run Street Course","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"eeefd997-3866-44c2-bd0e-91dfec7a9b65","Gofa Highland Fruit & Grain Farms","both","South Ethiopia Regional State","Sawla","sawla","RESOLVED"
"efba5d01-d208-4b19-b897-c156b7128c3f","Awi Agew Honey & Cattle Farms","both","Amhara","Injibara","agew","RESOLVED"
"f0027c6c-b9cc-474d-bf04-058fb4496ffd","Yirgacheffe Coffee Washing Stations & Cupping Grounds","both","South Ethiopia Regional State","Yirga Cheffe","yirgacheffe","RESOLVED"
"f00b827d-8d9d-4a02-adba-c6c1d60d1558","Kambaata Highland Farms","both","Central Ethiopia Regional State","Durame","kambaata","RESOLVED"
"f020dc2c-784a-4055-9936-a0ddc2cc2191","Bahir Dar University Maritime & Lake Tana Institute","both","Amhara","Bahir Dar","bahir dar","RESOLVED"
"f020e9ad-58c9-438f-b695-c59f443b6512","Mount Gara Muleta Forest Sanctuary","both","Harar","Harar","hararghe","RESOLVED"
"f02bd757-7a00-4d80-8858-21e2cbfe73bf","Gondar University Space & Physics Department Base","both","Amhara","Gondar","gondar","RESOLVED"
"f0368d9f-0208-439e-b7f3-354d921da1a1","Chencha Dorze Traditional Weaving Co-ops","both","South Ethiopia Regional State","Chencha","chencha","RESOLVED"
"f0466c41-21ac-49f8-8d7a-23a1dd97e87d","Yabello Sanctuary (Boran Bush-Crow & Prince Ruspolis Turaco)","both","Oromia","Yabēlo","yabello","RESOLVED"
"f078adc4-fc0e-45e4-b32f-957ff310e3eb","Lake Langano Bishangari Watercraft Dock","both","Oromia","Langano","lake langano","RESOLVED"
"f07fa47a-e4ce-47b0-8299-df90bfcc2562","Entoto Observatory and Space Science Research Center","both","Addis Ababa","Gulale","entoto","RESOLVED"
"f1364905-24d4-4be6-81cb-677c3d884297","Churchill Avenue Art & Souvenir Street","both","Addis Ababa","Kirkos","churchill avenue","RESOLVED"
"f17f41b3-119b-4238-bf27-bfd8a7967d50","Konso Cultural Landscape Museum","both","South Ethiopia Regional State","Konso","konso","RESOLVED"
"f1c602bd-c002-4115-b125-07efa6beaed2","Harmony Hotel MICE Suites","both","Addis Ababa","Bole","harmony hotel","RESOLVED"
"f1dba427-0151-4849-a4aa-d11007f5561f","Adwa Victory Memorial Complex","both","Tigray","Adwa","adwa","RESOLVED"
"f1e94284-9699-4c01-b031-18b1bd010ca0","National Museum of Ethiopia (Lucy / Dinkinesh Exhibit)","both","Addis Ababa","Addis Ketema","national museum","RESOLVED"
"f22e131e-f6ff-46fd-b62e-4ebfcc558a91","Lake Besaka Boat Safari Point","both","Oromia","Metehara","lake besaka","RESOLVED"
"f2349bdb-6eed-434d-8d05-ce735c27ecc3","Piazza Historic Colonial Architecture District","both","Addis Ababa","Addis Ketema","piazza","RESOLVED"
"f2a62849-1864-4f76-af5e-d5fee1a177ea","Century Mall Shopping Complex","both","Addis Ababa","Kirkos","century mall","RESOLVED"
"f2cf8403-c3f0-4603-baea-f72a479907b3","Abijatta-Shalla Salt Crust Plains","both","Oromia","Arsi Negelle","abijatta-shalla","RESOLVED"
"f2ec6eeb-5f2e-4321-90af-393ed36d7387","Bale Mountain Lodge","city_only","Oromia","Dinsho","bale-mountain","RESOLVED"
"f35da1ee-0a7f-4d44-81ac-d8f5260f8e44","Suri Body Painting & Cultural Portraits","both","South West Ethiopia Peoples","Mizan Aman","suri","RESOLVED"
"f361bd54-2e54-4135-a8a2-343e0870a03c","Shiro Meda Artisan District","both","Addis Ababa","Gulale","shiro meda","RESOLVED"
"f36fbf60-eda8-42f9-8e76-8910fbf1dbbf","CMC & Ayat Modern Residential Districts","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"f3bedb08-8399-4461-85d5-34fd8057c78e","Radisson Blu Hotel Public Concourse","both","Addis Ababa","Kirkos","radisson blu","RESOLVED"
"f42a7d8d-a948-4176-be13-0f4f36be34f3","Tut Fela Megalithic Site","both","South Ethiopia Regional State","Wolaita Sodo","tut fela","RESOLVED"
"f43e0c0a-cd23-484d-a406-03dddfaca3ab","Bole Road (Cameroon St) Entertainment & Shopping District","both","Addis Ababa","Bole","bole road","RESOLVED"
"f4f95286-6786-41e9-b522-aa015246904a","Maze National Park River Trekking","both","South Ethiopia Regional State","Sawla","maze national","RESOLVED"
"f5019af9-5bc6-47e4-8b44-8accbd6baa67","Mizan Teferi Public Tea Garden Trail","both","South West Ethiopia Peoples","Mizan Aman","mizan teferi","RESOLVED"
"f529ccff-d391-4563-8af9-0df8519f3852","Woldiya Traditional Culinary Outlets","both","Amhara","Woldia","woldiya","RESOLVED"
"f542507f-3f8c-46fe-a308-e16f4f32959b","Battlefield of Embabo","both","Oromia","Nekemte","wollega","RESOLVED"
"f5c107b6-a5ae-4cd5-b074-4e2e8aada1dc","Axum Dunkur / Queen of Sheba Palace Ruins","both","Tigray","Axum","axum","RESOLVED"
"f69157ac-685f-4b5f-b0af-6b71347979f7","Korcho Karo Village Oromia River Loop Panorama","both","South Ethiopia Regional State","Omorate","karo village","RESOLVED"
"f694be04-381b-440a-9545-81543d975602","Wonchi Eco-Lodge Executive Meeting Facilities","both","Oromia","Wenchi","wonchi","RESOLVED"
"f6cb8c09-9a5b-409f-8f6c-8405a1459cfa","Ambo Town Center & Thermal District","both","Oromia","Ambo","ambo","RESOLVED"
"f6cf073d-078f-470a-93e6-aae295b800f0","Chencha Apple Orchards & Co-ops","both","South Ethiopia Regional State","Arba Minch","arba minch","RESOLVED"
"f6d8b632-3147-471e-86e7-093ab1c3ca64","Yayu Coffee Forest Biosphere Reserve","both","Oromia","Yayu","yayu","RESOLVED"
"f719cc5a-5aa3-4f16-b7c4-dad3732304ce","Lake Afambo & Lake Abbe Wetlands (Flamingos)","both","Afar","Asaita","lake abbe","RESOLVED"
"f74134b4-4bc5-4a9e-a55a-a3fcca665db5","Erta Ale Active Volcano Research Site","city_only","Afar","Dallol","erta-ale","RESOLVED"
"f7b2a94d-8716-4079-bea8-10fc20b7de92","Central Hawassa Hotel Main Level","both","Sidama","Hawassa","hawassa","RESOLVED"
"f80ad547-5744-4311-9968-43bbd54ed74e","Bole Medhanealem Urban Square","both","Addis Ababa","Bole","bole medhanealem","RESOLVED"
"f838def2-16ed-4546-b32f-97336cfd5fdb","Bale Mountains Sanetti Plateau","city_only","Oromia","Dinsho","bale mountains","RESOLVED"
"f8ae3391-2ecb-40d9-a797-060b45c8e45c","King Sahle Selassie Royal Residence Ruins","both","Amhara","Ankober","ankober","RESOLVED"
"f8f2ed1c-8207-428e-8c79-74753db23607","Mercato Exploration Walk","both","Addis Ababa","Addis Ketema","mercato","RESOLVED"
"f9c64f77-b388-4e33-8870-fbe0668e3643","Lake Hawassa Public Fish Market","both","Sidama","Hawassa","lake hawassa","RESOLVED"
"fa19f548-e5b2-4b6b-ab8b-9f11f8eee0b5","Addis Ababa University Main Campus Level Gardens","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"faa1f17f-ab29-45cc-9b33-904ecf78289e","Millennium Hall Exhibition & Conference Center","both","Addis Ababa","Bole","millennium hall","RESOLVED"
"faa2b5ea-c52b-442e-b9fb-0f2221786936","Gidabo Thermal Springs Sanctuary","both","Sidama","Hawassa","gidabo","RESOLVED"
"faa9bc01-6952-41fd-bb5d-73e2a8c15a18","Korem Historical Famine Memorial Area","both","Tigray","Alamata","korem","RESOLVED"
"fad2e7fb-348d-4f00-ae5d-fa4254a97217","Century Mall Shopping Complex Elevators","both","Addis Ababa","Kirkos","century mall","RESOLVED"
"fae714ce-8f16-45a7-86a6-b11fb7f600ec","Posta Bet Stamp & Antique Collectors Market","both","Addis Ababa","Addis Ketema","posta bet","RESOLVED"
"fb09c840-17ec-4fd8-bb29-0df3d3c3e573","Pyramids Resort Flat Grounds","both","Oromia","Bishoftu","pyramids resort","RESOLVED"
"fb802d8c-6e47-4412-af36-e3ad6b44a8ef","Asheten Maryam Mountain Sunset View","both","Amhara","Lalibela","lalibela","RESOLVED"
"fc00cdd1-1699-4f5b-aed6-3f3482045951","Maze National Park Valley Viewpoints","both","South Ethiopia Regional State","Sawla","maze national","RESOLVED"
"fcb62da3-38a1-47f1-b2a2-16f25fc56ba3","Mother Teresas Missionaries of Charity","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"fd153e00-5d73-4e0f-ae57-6c1630596485","Gondar University Medical & Heritage Research Center","both","Amhara","Gondar","gondar","RESOLVED"
"fd70affa-c62c-4892-8eed-fc976450ce69","Gibe Sheleko National Park","city_only","Oromia","Jimma","gibe-sheleko","RESOLVED"
"fd92a05a-3ab7-49ce-8c87-48a532c91c42","Lower Omo Valley","both","South Ethiopia Regional State","Jinka","omo valley","RESOLVED"
"fdde23d4-2203-4160-93cd-84a0d88274c5","Friendship Park Phase I & II","both","Addis Ababa","Bole","friendship park","RESOLVED"
"fdf6e1fb-0195-4081-b0e2-bb21501d95ae","Erta Ale Active Caldera","city_only","Afar","Dallol","erta-ale","RESOLVED"
"feb50060-1608-4cda-bf5f-d395da4818af","Langano Sabana Watersports Hub","city_only","Oromia","Langano","watersports","RESOLVED"
"fec97e8f-a3e5-4836-8ce3-ba981d8b1ff6","Holeta Agricultural Research Center & Dairy Farms","both","Oromia","Holeta","holeta","RESOLVED"
"fecbd9aa-4b22-48e3-b1d4-f450e2d3992f","Hawassa Haile Resort Lake Promenade","both","Sidama","Hawassa","hawassa","RESOLVED"
"ff8cbf83-f899-4c5c-aa5d-6c7796a0b61d","Erta Ale Lava Lake Night Photography","city_only","Afar","Dallol","erta-ale","RESOLVED"
"ffca54ea-b470-4b3b-ba34-3ca0e84517b7","Kambaata Cultural Terraces","both","Central Ethiopia Regional State","Durame","kambaata","RESOLVED"
